1,2,-3,2414,5291,9465,-4884,3013,16434,-2091,-2090,5222,-1,3220,-6971,-14622,7276,3013,-21185,2087,2087,-5228
1,2,-3,2414,5289,9462,-4883,3013,16434,-2091,-2090,5222,-1,3220,-6987,-14621,7260,3013,-21186,2087,2087,-5228
1,2,-3,2413,5288,9459,-4881,3013,16434,-2091,-2090,5222,-1,3220,-7003,-14620,7244,3013,-21186,2087,2087,-5228
1,2,-3,2413,5286,9457,-4879,3013,16434,-2091,-2090,5222,-1,3220,-7018,-14619,7228,3013,-21186,2087,2087,-5228
1,2,-3,2413,5285,9455,-4877,3013,16434,-2091,-2090,5222,-1,3221,-7034,-14617,7213,3013,-21186,2087,2087,-5228
1,2,-3,2412,5283,9453,-4876,3013,16434,-2091,-2090,5222,-1,3221,-7050,-14615,7198,3013,-21186,2087,2087,-5228
1,2,-3,2412,5282,9450,-4874,3013,16434,-2091,-2090,5222,-1,3221,-7066,-14613,7181,3013,-21185,2087,2087,-5228
1,2,-3,2412,5281,9448,-4873,3013,16434,-2091,-2090,5222,-1,3220,-7080,-14611,7165,3013,-21185,2087,2087,-5228
1,2,-3,2413,5279,9446,-4872,3013,16434,-2091,-2090,5222,-1,3220,-7095,-14609,7151,3013,-21185,2087,2087,-5228
1,2,-3,2413,5278,9443,-4870,3013,16434,-2091,-2090,5222,-1,3220,-7111,-14607,7136,3013,-21185,2087,2087,-5228
1,2,-3,2413,5277,9441,-4869,3013,16434,-2091,-2090,5222,-1,3220,-7127,-14605,7120,3013,-21185,2087,2087,-5228
1,2,-3,2413,5276,9439,-4867,3013,16434,-2091,-2090,5222,-1,3220,-7143,-14603,7103,3013,-21185,2087,2087,-5228
1,2,-3,2413,5275,9437,-4866,3013,16434,-2091,-2090,5222,-1,3220,-7159,-14601,7087,3013,-21185,2087,2087,-5228
1,2,-3,2413,5273,9434,-4864,3013,16434,-2091,-2090,5222,-1,3219,-7174,-14599,7071,3013,-21184,2087,2087,-5228
1,2,-3,2412,5272,9433,-4862,3013,16434,-2091,-2090,5222,-1,3219,-7188,-14596,7054,3013,-21185,2087,2087,-5228
1,2,-3,2412,5271,9430,-4861,3013,16434,-2091,-2090,5222,-1,3219,-7203,-14594,7039,3013,-21185,2087,2087,-5228
1,2,-3,2412,5269,9428,-4859,3013,16434,-2091,-2090,5222,-1,3219,-7218,-14592,7023,3013,-21185,2087,2087,-5228
1,2,-3,2412,5268,9425,-4858,3013,16434,-2091,-2090,5222,-1,3219,-7233,-14589,7007,3013,-21185,2087,2087,-5228
1,2,-3,2412,5267,9423,-4856,3013,16434,-2091,-2090,5222,-1,3220,-7248,-14586,6991,3013,-21185,2087,2087,-5228
1,2,-3,2411,5265,9421,-4855,3013,16434,-2091,-2090,5222,-1,3219,-7265,-14583,6974,3013,-21185,2087,2087,-5228
1,2,-3,2411,5263,9418,-4853,3013,16434,-2091,-2090,5222,-1,3219,-7279,-14580,6958,3013,-21184,2087,2087,-5228
1,2,-3,2411,5261,9416,-4852,3013,16434,-2091,-2090,5222,-1,3219,-7293,-14577,6942,3013,-21184,2087,2087,-5228
1,2,-3,2411,5260,9414,-4851,3013,16434,-2091,-2090,5222,-1,3218,-7308,-14574,6925,3013,-21184,2087,2087,-5228
1,2,-3,2411,5259,9411,-4850,3013,16434,-2091,-2090,5222,-1,3218,-7324,-14571,6908,3013,-21184,2087,2087,-5228
1,2,-3,2411,5257,9409,-4848,3013,16434,-2091,-2090,5222,-1,3218,-7339,-14568,6891,3013,-21184,2087,2087,-5228
1,2,-3,2411,5257,9407,-4846,3012,16434,-2091,-2090,5222,-1,3217,-7354,-14565,6873,3012,-21184,2087,2087,-5228
1,2,-3,2410,5255,9405,-4845,3012,16434,-2091,-2090,5222,-1,3217,-7370,-14561,6857,3011,-21184,2087,2087,-5228
1,2,-3,2410,5254,9402,-4843,3011,16434,-2091,-2090,5222,-1,3217,-7383,-14558,6840,3011,-21184,2087,2087,-5228
1,2,-3,2410,5252,9400,-4841,3011,16434,-2091,-2090,5222,-1,3217,-7396,-14554,6825,3011,-21184,2087,2087,-5228
1,2,-3,2410,5250,9398,-4840,3011,16434,-2091,-2090,5222,-1,3218,-7411,-14551,6809,3011,-21184,2087,2087,-5228
1,2,-3,2410,5249,9396,-4839,3011,16434,-2091,-2090,5222,-1,3217,-7426,-14547,6792,3011,-21184,2087,2087,-5228
1,2,-3,2410,5248,9394,-4838,3011,16434,-2091,-2090,5222,-1,3217,-7440,-14543,6775,3011,-21184,2087,2087,-5228
1,2,-3,2410,5247,9392,-4837,3011,16434,-2091,-2090,5222,-1,3217,-7455,-14538,6758,3011,-21184,2087,2087,-5228
1,2,-3,2409,5246,9390,-4836,3011,16435,-2091,-2090,5222,-1,3216,-7470,-14534,6742,3011,-21184,2087,2087,-5228
1,2,-3,2409,5244,9387,-4834,3011,16436,-2091,-2090,5222,-1,3216,-7484,-14531,6725,3011,-21184,2087,2087,-5228
1,2,-3,2409,5243,9385,-4832,3011,16436,-2091,-2090,5222,-1,3216,-7499,-14526,6709,3010,-21184,2087,2087,-5228
1,2,-3,2409,5241,9382,-4831,3010,16437,-2091,-2090,5222,-1,3216,-7514,-14522,6693,3010,-21184,2087,2087,-5228
1,2,-3,2409,5239,9380,-4829,3009,16437,-2091,-2090,5222,-1,3216,-7528,-14518,6675,3009,-21184,2087,2087,-5228
1,2,-3,2409,5237,9378,-4828,3008,16437,-2091,-2090,5222,-1,3215,-7542,-14513,6658,3009,-21184,2087,2087,-5228
1,2,-3,2409,5236,9375,-4826,3008,16437,-2091,-2090,5222,-1,3215,-7556,-14509,6640,3010,-21184,2087,2087,-5228
1,2,-3,2409,5235,9373,-4825,3008,16436,-2091,-2090,5222,-1,3215,-7569,-14504,6623,3009,-21184,2087,2087,-5228
1,2,-3,2408,5233,9371,-4824,3008,16436,-2091,-2090,5222,-1,3215,-7583,-14499,6605,3009,-21184,2087,2087,-5228
1,2,-3,2408,5232,9369,-4823,3008,16437,-2091,-2090,5222,-1,3215,-7598,-14494,6588,3008,-21183,2087,2087,-5228
1,2,-3,2408,5230,9366,-4822,3008,16437,-2091,-2090,5222,-1,3215,-7613,-14489,6570,3008,-21183,2087,2087,-5228
1,2,-3,2408,5229,9365,-4821,3008,16437,-2091,-2090,5222,-1,3215,-7627,-14484,6553,3008,-21183,2087,2087,-5228
1,2,-3,2408,5227,9362,-4819,3008,16437,-2091,-2090,5222,-1,3214,-7640,-14479,6535,3008,-21183,2087,2087,-5228
1,2,-3,2408,5225,9360,-4818,3008,16437,-2091,-2090,5222,-1,3214,-7653,-14474,6519,3008,-21183,2087,2087,-5228
1,2,-3,2408,5224,9358,-4816,3008,16437,-2091,-2090,5222,-1,3214,-7666,-14469,6502,3008,-21182,2087,2087,-5228
1,2,-3,2408,5222,9355,-4814,3007,16437,-2091,-2090,5222,-1,3214,-7681,-14464,6487,3007,-21182,2087,2087,-5228
1,2,-3,2408,5221,9353,-4813,3007,16437,-2091,-2090,5222,-1,3214,-7694,-14459,6469,3007,-21182,2087,2087,-5228
1,2,-3,2407,5259,9370,-4798,3006,16438,-2091,-2090,5222,0,3214,-7742,-14450,6398,3007,-21182,2087,2087,-5228
1,2,-3,2406,5257,9368,-4797,3006,16438,-2091,-2090,5222,0,3214,-7755,-14444,6381,3006,-21182,2087,2087,-5228
1,2,-3,2406,5256,9366,-4795,3005,16439,-2091,-2090,5222,0,3214,-7768,-14438,6363,3005,-21182,2087,2087,-5228
1,2,-3,2406,5254,9363,-4794,3005,16439,-2091,-2090,5222,0,3213,-7782,-14432,6345,3005,-21181,2087,2087,-5228
1,2,-3,2406,5253,9361,-4792,3006,16439,-2091,-2090,5222,0,3213,-7796,-14426,6328,3005,-21180,2087,2087,-5228
1,2,-3,2406,5251,9358,-4791,3006,16440,-2091,-2090,5222,0,3213,-7810,-14421,6310,3005,-21180,2087,2087,-5228
1,2,-3,2406,5249,9356,-4789,3005,16440,-2091,-2090,5222,0,3213,-7824,-14415,6291,3005,-21179,2087,2087,-5228
1,2,-3,2405,5248,9354,-4788,3004,16440,-2091,-2090,5222,0,3213,-7839,-14409,6273,3005,-21179,2087,2087,-5228
1,2,-3,2405,5246,9351,-4787,3003,16440,-2091,-2090,5222,0,3213,-7853,-14403,6255,3004,-21179,2087,2087,-5228
1,2,-3,2404,5244,9349,-4786,3003,16440,-2091,-2090,5222,0,3213,-7866,-14397,6237,3003,-21178,2087,2087,-5228
1,2,-3,2403,5242,9346,-4785,3002,16440,-2091,-2090,5222,0,3212,-7880,-14392,6219,3002,-21179,2087,2087,-5228
1,2,-3,2402,5241,9344,-4784,3002,16440,-2091,-2090,5222,0,3211,-7894,-14385,6201,3002,-21179,2087,2087,-5228
1,2,-3,2402,5239,9341,-4783,3002,16441,-2091,-2090,5222,0,3211,-7908,-14379,6183,3002,-21178,2087,2087,-5228
1,2,-3,2402,5237,9339,-4782,3002,16442,-2091,-2090,5222,0,3210,-7922,-14373,6164,3002,-21178,2087,2087,-5228
1,2,-3,2402,5236,9337,-4780,3002,16442,-2091,-2090,5222,0,3210,-7937,-14366,6145,3002,-21178,2087,2087,-5228
1,2,-3,2402,5234,9335,-4778,3003,16443,-2091,-2090,5222,0,3209,-7949,-14360,6127,3002,-21178,2087,2087,-5228
1,2,-3,2402,5232,9333,-4777,3002,16443,-2091,-2090,5222,0,3209,-7961,-14353,6108,3002,-21178,2087,2087,-5228
1,2,-3,2402,5230,9331,-4776,3002,16443,-2091,-2090,5222,0,3209,-7973,-14345,6089,3001,-21178,2087,2087,-5228
1,2,-3,2402,5229,9329,-4775,3001,16443,-2091,-2090,5222,0,3209,-7987,-14338,6070,3001,-21178,2087,2087,-5228
1,2,-3,2401,5227,9326,-4773,3000,16443,-2091,-2090,5222,0,3209,-8002,-14331,6051,3000,-21176,2087,2087,-5228
1,2,-3,2401,5225,9323,-4773,2999,16443,-2091,-2090,5222,0,3209,-8014,-14323,6034,2999,-21175,2087,2087,-5228
1,2,-3,2400,5224,9321,-4772,2999,16443,-2091,-2090,5222,0,3209,-8027,-14316,6016,2999,-21175,2087,2087,-5228
1,2,-3,2399,5222,9318,-4771,2998,16444,-2091,-2090,5222,0,3208,-8041,-14309,5997,2999,-21174,2087,2087,-5228
1,2,-3,2399,5220,9315,-4770,2998,16444,-2091,-2090,5222,0,3207,-8055,-14302,5979,2999,-21174,2087,2087,-5228
1,2,-3,2399,5218,9313,-4769,2998,16445,-2091,-2090,5222,0,3207,-8068,-14295,5961,2999,-21174,2087,2087,-5228
1,2,-3,2398,5216,9310,-4768,2998,16445,-2091,-2090,5222,0,3206,-8081,-14287,5941,2998,-21174,2087,2087,-5228
1,2,-3,2399,5214,9308,-4767,2998,16446,-2091,-2090,5222,0,3205,-8095,-14280,5922,2997,-21174,2087,2087,-5228
1,2,-3,2398,5212,9306,-4765,2998,16446,-2091,-2090,5222,0,3205,-8106,-14272,5903,2997,-21174,2087,2087,-5228
1,2,-3,2398,5211,9304,-4764,2997,16446,-2091,-2090,5222,0,3205,-8118,-14264,5884,2996,-21174,2087,2087,-5228
1,2,-3,2397,5209,9301,-4762,2996,16446,-2091,-2090,5222,0,3204,-8131,-14258,5865,2996,-21173,2087,2087,-5228
1,2,-3,2396,5207,9299,-4761,2995,16446,-2091,-2090,5222,0,3204,-8143,-14250,5845,2996,-21173,2087,2087,-5228
1,2,-3,2396,5205,9296,-4761,2995,16446,-2091,-2090,5222,0,3204,-8156,-14242,5826,2996,-21173,2087,2087,-5228
1,2,-3,2395,5203,9294,-4759,2995,16447,-2091,-2090,5222,0,3204,-8170,-14234,5807,2996,-21173,2087,2087,-5228
1,2,-3,2395,5201,9291,-4759,2994,16447,-2091,-2090,5222,0,3204,-8183,-14225,5789,2995,-21173,2087,2087,-5228
1,2,-3,2395,5199,9289,-4758,2995,16448,-2091,-2090,5222,0,3204,-8196,-14217,5770,2995,-21172,2087,2087,-5228
1,2,-3,2395,5197,9286,-4757,2995,16449,-2091,-2090,5222,0,3203,-8209,-14209,5752,2994,-21172,2087,2087,-5228
1,2,-3,2395,5194,9284,-4756,2994,16449,-2091,-2090,5222,0,3202,-8221,-14201,5732,2993,-21171,2087,2087,-5228
1,2,-3,2394,5192,9282,-4755,2994,16449,-2091,-2090,5222,0,3201,-8233,-14192,5713,2993,-21170,2087,2087,-5228
1,2,-3,2393,5190,9280,-4754,2993,16449,-2091,-2090,5222,0,3200,-8247,-14184,5693,2992,-21169,2087,2087,-5228
1,2,-3,2393,5188,9278,-4753,2992,16449,-2091,-2090,5222,0,3200,-8258,-14175,5674,2992,-21169,2087,2087,-5228
1,2,-3,2393,5185,9275,-4752,2991,16449,-2091,-2090,5222,0,3199,-8269,-14166,5657,2991,-21169,2087,2087,-5228
1,2,-3,2392,5183,9273,-4751,2991,16450,-2091,-2090,5222,0,3199,-8281,-14158,5638,2991,-21169,2087,2087,-5228
1,2,-3,2392,5181,9270,-4750,2991,16450,-2091,-2090,5222,0,3199,-8293,-14149,5620,2992,-21169,2087,2087,-5228
1,2,-3,2392,5179,9267,-4749,2990,16451,-2091,-2090,5222,0,3199,-8305,-14140,5601,2991,-21169,2087,2087,-5228
1,2,-3,2391,5177,9265,-4748,2990,16451,-2091,-2090,5222,0,3199,-8317,-14131,5582,2991,-21169,2087,2087,-5228
1,2,-3,2390,5175,9263,-4747,2990,16452,-2091,-2090,5222,0,3199,-8331,-14122,5562,2990,-21169,2087,2087,-5228
1,2,-3,2389,5173,9261,-4746,2990,16452,-2091,-2090,5222,0,3198,-8341,-14113,5543,2989,-21168,2087,2087,-5228
1,2,-3,2389,5171,9258,-4746,2990,16452,-2091,-2090,5222,0,3198,-8353,-14104,5524,2988,-21168,2087,2087,-5228
1,2,-3,2389,5169,9255,-4745,2989,16452,-2091,-2090,5222,0,3196,-8364,-14095,5504,2988,-21167,2087,2087,-5228
1,2,-3,2389,5167,9253,-4744,2988,16453,-2091,-2090,5222,0,3196,-8376,-14086,5484,2988,-21166,2087,2087,-5228
1,2,-3,2389,5165,9250,-4743,2987,16453,-2091,-2090,5222,0,3195,-8388,-14077,5464,2987,-21166,2087,2087,-5228
1,2,-3,2388,5162,9248,-4742,2986,16454,-2091,-2090,5222,0,3195,-8400,-14067,5444,2987,-21166,2087,2087,-5228
1,2,-3,2387,5160,9246,-4741,2986,16454,-2091,-2090,5222,0,3195,-8412,-14058,5425,2987,-21166,2087,2087,-5228
1,2,-3,2386,5158,9244,-4741,2985,16455,-2091,-2090,5222,0,3195,-8424,-14049,5406,2986,-21166,2087,2087,-5228
1,2,-3,2385,5156,9241,-4740,2985,16455,-2091,-2090,5222,0,3194,-8436,-14039,5387,2985,-21166,2087,2087,-5228
1,2,-3,2385,5153,9239,-4739,2985,16456,-2091,-2090,5222,0,3194,-8447,-14030,5368,2985,-21165,2087,2087,-5228
1,2,-3,2385,5151,9237,-4738,2985,16456,-2091,-2090,5222,0,3193,-8459,-14020,5348,2984,-21164,2087,2087,-5228
1,2,-3,2385,5149,9235,-4737,2985,16456,-2091,-2090,5222,0,3192,-8472,-14010,5328,2984,-21163,2087,2087,-5228
1,2,-3,2385,5147,9232,-4736,2984,16456,-2091,-2090,5222,0,3191,-8481,-13999,5308,2984,-21163,2087,2087,-5228
1,2,-3,2384,5144,9229,-4735,2983,16456,-2091,-2090,5222,0,3191,-8492,-13990,5289,2983,-21163,2087,2087,-5228
1,2,-3,2383,5142,9227,-4735,2982,16457,-2091,-2090,5222,0,3191,-8503,-13980,5272,2983,-21163,2087,2087,-5228
1,2,-3,2382,5139,9224,-4734,2981,16457,-2091,-2090,5222,0,3191,-8514,-13969,5253,2983,-21162,2087,2087,-5228
1,2,-3,2381,5137,9222,-4733,2981,16458,-2091,-2090,5222,0,3191,-8525,-13959,5234,2982,-21162,2087,2087,-5228
1,2,-3,2381,5134,9220,-4732,2980,16459,-2091,-2090,5222,0,3190,-8536,-13949,5214,2981,-21162,2087,2087,-5228
1,2,-3,2381,5132,9218,-4732,2980,16460,-2091,-2090,5222,0,3189,-8547,-13938,5194,2980,-21162,2087,2087,-5228
1,2,-3,2381,5130,9215,-4731,2980,16460,-2091,-2090,5222,0,3188,-8558,-13927,5174,2980,-21161,2087,2087,-5228
1,2,-3,2381,5128,9213,-4730,2981,16460,-2091,-2090,5222,0,3187,-8570,-13918,5155,2979,-21160,2087,2087,-5228
1,2,-3,2381,5126,9210,-4729,2980,16460,-2091,-2090,5222,0,3187,-8582,-13907,5134,2979,-21159,2087,2087,-5228
1,2,-3,2380,5124,9207,-4729,2979,16460,-2091,-2090,5222,0,3186,-8593,-13897,5114,2979,-21159,2087,2087,-5228
1,2,-3,2378,5122,9205,-4728,2978,16460,-2091,-2090,5222,0,3186,-8604,-13888,5093,2978,-21158,2087,2087,-5228
1,2,-3,2378,5119,9203,-4727,2977,16461,-2091,-2090,5222,0,3186,-8615,-13877,5073,2977,-21158,2087,2087,-5228
1,2,-3,2377,5117,9200,-4726,2977,16462,-2091,-2090,5222,0,3186,-8625,-13867,5054,2976,-21158,2087,2087,-5228
1,2,-3,2377,5114,9198,-4725,2976,16462,-2091,-2090,5222,0,3185,-8635,-13856,5035,2976,-21158,2087,2087,-5228
1,2,-3,2377,5112,9196,-4725,2975,16463,-2091,-2090,5222,0,3184,-8645,-13845,5016,2975,-21158,2087,2087,-5228
1,2,-3,2376,5109,9193,-4724,2974,16463,-2091,-2090,5222,0,3183,-8655,-13834,4996,2974,-21158,2087,2087,-5228
1,2,-3,2376,5106,9191,-4723,2974,16464,-2091,-2090,5222,0,3183,-8665,-13823,4976,2974,-21157,2087,2087,-5228
1,2,-3,2374,5104,9189,-4722,2974,16464,-2091,-2090,5222,0,3182,-8676,-13811,4956,2973,-21156,2087,2087,-5228
1,2,-3,2374,5102,9186,-4722,2973,16465,-2091,-2090,5222,0,3181,-8685,-13799,4936,2973,-21155,2087,2087,-5228
1,2,-3,2373,5099,9184,-4721,2973,16465,-2091,-2090,5222,0,3180,-8695,-13789,4917,2973,-21154,2087,2087,-5228
1,2,-3,2373,5097,9181,-4721,2973,16465,-2091,-2090,5222,0,3180,-8705,-13778,4899,2973,-21153,2087,2087,-5228
1,2,-3,2372,5094,9179,-4721,2972,16466,-2091,-2090,5222,0,3180,-8716,-13766,4880,2972,-21153,2087,2087,-5228
1,2,-3,2372,5092,9176,-4721,2971,16467,-2091,-2090,5222,0,3180,-8728,-13755,4861,2971,-21153,2087,2087,-5228
1,2,-3,2372,5089,9174,-4721,2970,16467,-2091,-2090,5222,0,3180,-8737,-13743,4840,2971,-21153,2087,2087,-5228
1,2,-3,2371,5087,9171,-4721,2969,16468,-2091,-2090,5222,0,3179,-8748,-13731,4819,2969,-21153,2087,2087,-5228
1,2,-3,2370,5084,9169,-4720,2968,16468,-2091,-2090,5222,0,3178,-8758,-13720,4799,2969,-21153,2087,2087,-5228
1,2,-3,2369,5082,9167,-4719,2968,16468,-2091,-2090,5222,0,3177,-8769,-13709,4779,2968,-21152,2087,2087,-5228
1,2,-3,2368,5079,9165,-4718,2967,16467,-2091,-2090,5222,0,3176,-8779,-13697,4758,2967,-21152,2087,2087,-5228
1,2,-3,2368,5077,9162,-4717,2967,16468,-2091,-2090,5222,0,3175,-8788,-13687,4737,2967,-21151,2087,2087,-5228
1,2,-3,2367,5074,9160,-4717,2967,16468,-2091,-2090,5222,0,3174,-8798,-13674,4718,2967,-21150,2087,2087,-5228
1,2,-3,2366,5071,9157,-4717,2967,16469,-2091,-2090,5222,0,3174,-8807,-13663,4698,2967,-21149,2087,2087,-5228
1,2,-3,2365,5069,9155,-4716,2967,16470,-2091,-2090,5222,0,3174,-8816,-13651,4679,2966,-21149,2087,2087,-5228
1,2,-3,2365,5065,9153,-4717,2966,16471,-2091,-2090,5222,0,3174,-8826,-13639,4660,2965,-21148,2087,2087,-5228
1,2,-3,2365,5063,9150,-4717,2965,16471,-2091,-2090,5222,0,3173,-8836,-13627,4641,2964,-21148,2087,2087,-5228
1,2,-3,2365,5060,9148,-4716,2964,16472,-2091,-2090,5222,0,3172,-8846,-13614,4621,2963,-21148,2087,2087,-5228
1,2,-3,2364,5057,9145,-4715,2963,16473,-2091,-2090,5222,0,3171,-8855,-13602,4600,2963,-21148,2087,2087,-5228
1,2,-3,2363,5055,9143,-4715,2962,16473,-2091,-2090,5222,0,3170,-8864,-13589,4579,2962,-21148,2087,2087,-5228
1,2,-3,2362,5052,9141,-4715,2961,16474,-2091,-2090,5222,0,3170,-8873,-13577,4559,2961,-21147,2087,2087,-5228
1,2,-3,2361,5049,9138,-4715,2960,16474,-2091,-2090,5222,0,3169,-8883,-13565,4540,2960,-21146,2087,2087,-5228
1,2,-3,2361,5047,9136,-4715,2960,16475,-2091,-2090,5222,0,3168,-8892,-13552,4520,2960,-21145,2087,2087,-5228
1,2,-3,2360,5044,9134,-4715,2959,16475,-2091,-2090,5222,0,3168,-8902,-13540,4504,2959,-21144,2087,2087,-5228
1,2,-3,2360,5041,9131,-4715,2958,16476,-2091,-2090,5222,0,3167,-8912,-13527,4484,2959,-21143,2087,2087,-5228
1,2,-3,2359,5038,9129,-4715,2958,16476,-2091,-2090,5222,0,3167,-8921,-13514,4463,2958,-21143,2087,2087,-5228
1,2,-3,2358,5036,9127,-4715,2957,16477,-2091,-2090,5222,0,3166,-8930,-13501,4442,2957,-21142,2087,2087,-5228
1,2,-3,2357,5033,9125,-4714,2956,16478,-2091,-2090,5222,0,3165,-8939,-13487,4422,2956,-21142,2087,2087,-5228
1,2,-3,2356,5030,9122,-4713,2955,16478,-2091,-2090,5222,0,3165,-8948,-13476,4401,2956,-21142,2087,2087,-5228
1,2,-3,2355,5027,9119,-4713,2955,16479,-2091,-2090,5222,0,3164,-8956,-13463,4381,2955,-21142,2087,2087,-5228
1,2,-3,2355,5024,9117,-4713,2954,16479,-2091,-2090,5222,0,3163,-8965,-13451,4360,2955,-21141,2087,2087,-5228
1,2,-3,2355,5021,9114,-4713,2954,16479,-2091,-2090,5222,0,3162,-8974,-13439,4339,2954,-21140,2087,2087,-5228
1,2,-3,2355,5017,9112,-4713,2953,16480,-2091,-2090,5222,0,3161,-8982,-13425,4319,2953,-21140,2087,2087,-5228
1,2,-3,2354,5015,9109,-4713,2952,16480,-2091,-2090,5222,0,3160,-8990,-13413,4299,2952,-21139,2087,2087,-5228
1,2,-3,2354,5013,9107,-4713,2951,16481,-2091,-2090,5222,0,3160,-8999,-13400,4280,2951,-21138,2087,2087,-5228
1,2,-3,2353,5010,9104,-4713,2951,16481,-2091,-2090,5222,0,3159,-9007,-13387,4261,2951,-21137,2087,2087,-5228
1,2,-3,2352,5007,9102,-4713,2950,16482,-2091,-2090,5222,0,3158,-9016,-13373,4241,2950,-21137,2087,2087,-5228
1,2,-3,2351,5004,9100,-4713,2949,16482,-2091,-2090,5222,0,3158,-9024,-13359,4221,2949,-21136,2087,2087,-5228
1,2,-3,2350,5002,9098,-4713,2948,16483,-2091,-2090,5222,0,3157,-9032,-13345,4200,2948,-21136,2087,2087,-5228
1,2,-3,2349,4999,9096,-4714,2947,16484,-2091,-2090,5222,0,3156,-9041,-13330,4180,2948,-21135,2087,2087,-5228
1,2,-3,2348,4996,9093,-4713,2947,16485,-2091,-2090,5222,0,3155,-9049,-13318,4160,2947,-21135,2087,2087,-5228
1,2,-3,2347,4992,9090,-4713,2946,16485,-2091,-2090,5222,0,3155,-9057,-13305,4141,2946,-21134,2087,2087,-5228
1,2,-3,2345,4989,9087,-4713,2945,16486,-2091,-2090,5222,0,3154,-9066,-13291,4122,2945,-21134,2087,2087,-5228
1,2,-3,2344,4985,9085,-4712,2945,16486,-2091,-2090,5222,0,3153,-9074,-13277,4104,2945,-21133,2087,2087,-5228
1,2,-3,2344,4982,9083,-4712,2944,16487,-2091,-2090,5222,0,3152,-9082,-13263,4083,2944,-21132,2087,2087,-5228
1,2,-3,2343,4979,9081,-4713,2943,16488,-2091,-2090,5222,0,3151,-9090,-13250,4061,2943,-21131,2087,2087,-5228
1,2,-3,2342,4976,9078,-4713,2943,16489,-2091,-2090,5222,0,3150,-9098,-13236,4041,2942,-21130,2087,2087,-5228
1,2,-3,2342,4973,9076,-4712,2942,16489,-2091,-2090,5222,0,3149,-9107,-13222,4020,2941,-21130,2087,2087,-5228
1,2,-3,2341,4970,9074,-4713,2941,16490,-2091,-2090,5222,0,3149,-9115,-13209,4000,2940,-21129,2087,2087,-5228
1,2,-3,2341,4967,9071,-4713,2940,16491,-2091,-2090,5222,0,3148,-9123,-13195,3979,2940,-21128,2087,2087,-5228
1,2,-3,2340,4963,9069,-4713,2939,16491,-2091,-2090,5222,0,3148,-9131,-13181,3958,2939,-21128,2087,2087,-5228
1,2,-3,2339,4960,9066,-4713,2939,16492,-2091,-2090,5222,0,3147,-9138,-13168,3938,2938,-21127,2087,2087,-5228
1,2,-3,2338,4957,9063,-4713,2938,16493,-2091,-2090,5222,0,3146,-9145,-13153,3918,2937,-21127,2087,2087,-5228
1,2,-3,2338,4957,9063,-4713,2938,16493,-2091,-2090,5222,0,3146,-9145,-13153,3918,2937,-21127,2087,2087,-5228
1,2,-3,2336,4951,9058,-4713,2936,16494,-2091,-2090,5222,0,3144,-9161,-13126,3879,2935,-21126,2087,2087,-5228
1,2,-3,2336,4951,9058,-4713,2936,16494,-2091,-2090,5222,0,3144,-9161,-13126,3879,2935,-21126,2087,2087,-5228
1,2,-3,2334,4944,9054,-4713,2935,16496,-2091,-2090,5222,0,3142,-9176,-13097,3839,2934,-21125,2087,2087,-5228
1,2,-3,2333,4941,9052,-4713,2934,16496,-2091,-2090,5222,0,3142,-9183,-13085,3821,2933,-21124,2087,2087,-5228
1,2,-3,2333,4938,9050,-4713,2933,16497,-2091,-2090,5222,0,3141,-9191,-13072,3801,2932,-21123,2087,2087,-5228
1,2,-3,2332,4935,9048,-4713,2932,16497,-2091,-2090,5222,0,3140,-9197,-13061,3783,2931,-21122,2087,2087,-5228
1,2,-3,2331,4932,9046,-4713,2931,16498,-2091,-2090,5222,0,3139,-9204,-13049,3763,2931,-21121,2087,2087,-5228
1,2,-3,2330,4928,9043,-4714,2930,16498,-2091,-2090,5222,0,3139,-9212,-13033,3742,2930,-21120,2087,2087,-5228
1,2,-3,2329,4925,9041,-4715,2929,16499,-2091,-2090,5222,0,3138,-9220,-13016,3723,2929,-21119,2087,2087,-5228
1,2,-3,2328,4921,9038,-4716,2928,16500,-2091,-2090,5222,0,3137,-9227,-12999,3701,2928,-21119,2087,2087,-5228
1,2,-3,2328,4917,9036,-4717,2927,16501,-2091,-2090,5222,0,3135,-9235,-12983,3680,2927,-21118,2087,2087,-5228
1,2,-3,2326,4914,9033,-4717,2926,16501,-2091,-2090,5222,0,3134,-9242,-12966,3659,2927,-21117,2087,2087,-5228
1,2,-3,2325,4910,9030,-4717,2925,16502,-2091,-2090,5222,0,3133,-9250,-12950,3638,2925,-21117,2087,2087,-5228
1,2,-3,2324,4907,9028,-4717,2924,16503,-2091,-2090,5222,0,3132,-9257,-12934,3617,2925,-21116,2087,2087,-5228
1,2,-3,2323,4903,9026,-4717,2924,16503,-2091,-2090,5222,0,3131,-9265,-12918,3597,2924,-21115,2087,2087,-5228
1,2,-3,2322,4900,9023,-4718,2923,16504,-2091,-2090,5222,0,3130,-9272,-12903,3576,2923,-21114,2087,2087,-5228
1,2,-3,2321,4896,9021,-4719,2922,16505,-2091,-2090,5222,0,3129,-9278,-12889,3556,2922,-21114,2087,2087,-5228
1,2,-3,2320,4892,9019,-4719,2921,16505,-2091,-2090,5222,0,3128,-9285,-12876,3536,2921,-21113,2087,2087,-5228
1,2,-3,2319,4889,9017,-4720,2920,16506,-2091,-2090,5222,0,3127,-9291,-12861,3517,2920,-21112,2087,2087,-5228
